source,target,uid
"8,7,554,4,2","12,20,3281,4,2",2235
"8,7,961,4,2","8,15,883,4,2",3356
"8,7,718,4,2","12,20,1205,4,2",804
"14,7,1246,4,2","13,21,2979,4,2",443
"5,6,56,13,141,338,4,2","5,622,101,19,98,4,2",6543
"11,9,10,27,181,4,2","10,42,7,58,16,85,99,4,2",3584
"5,6,60,22,48,5,73,10,72,4,2","5,6,124,25,639,5,11,173,7,870,335,4,2",6510
"8,7,1624,4,2","18,8,15,393,4,2",3299
"5,6,18,1364,12,8,4,2","5,6,26,1726,89,55,4,2",5660
"5,6,370,12,991,4,2","5,310,1374,91,793,4,2",7131
"17,9,2323,13,535,4,2","23,3798,31,574,4,2",5677
"11,9,24,934,4,2","27,41,1276,4,2",1737
"5,6,10,377,30,142,2801,4,2","5,946,167,48,4772,183,4,2",10798
"5,6,1506,4,2","5,6,2917,4,2",87
"5,6,10,58,25,63,4,2","5,11,6,7,60,74,227,4,2",6588
"14,7,807,4,2","13,21,3102,4,2",1152
"5,6,13,84,4,2","5,6,19,125,4,2",150
"17,9,787,153,951,4,2","27,727,31,4263,4,2",8456
"5,6,64,10,34,5,73,59,25,4,2","5,11,6,57,7,150,9,213,64,133,4,2",10323
"5,6,10,126,20,36,595,4,2","5,11,6,7,506,89,76,651,4,2",10805
"19,7,10,90,4,2","34,11,29,7,303,4,2",3174
"5,6,21,12,207,81,13,262,1922,4,2","5,35,93,64,31,1469,772,4,2",11395
"14,7,20,13,841,4,2","13,21,61,31,786,4,2",3855
"11,9,93,16,80,13,210,4,2","10,14,163,1829,250,108,304,4,2",9100
"5,6,381,4,2","37,356,4,2",545
"14,7,1380,41,4,2","13,1781,16,33,248,4,2",6272
"11,9,426,12,2336,4,2","10,14,3837,155,2422,4,2",5946
"8,7,10,225,12,223,378,4,2","12,63,7,645,16,169,993,4,2",10136
"5,6,38,732,32,294,4,2","5,6,17,379,130,268,4,2",7413
"11,9,13,1166,1319,4,2","10,14,1681,1273,4,2",10201
"8,7,15,87,4,2","12,20,1090,4,2",4056
"8,7,306,128,98,4,2","12,13,78,339,164,117,4,2",6862
"5,6,10,120,53,45,4,2","5,123,7,146,100,4,2",7067
"5,6,10,1598,4,2","5,6,470,4,2",2439
"5,6,543,32,2566,23,52,4,2","5,893,33,4356,28,62,4,2",8877
"8,7,1312,33,4,2","12,32,78,70,4,2",3382
"8,7,18,160,4,2","8,15,26,596,4,2",2843
"11,9,315,13,623,4,2","10,14,17,38,1087,19,565,4,2",5420
"11,9,1184,20,149,1393,69,804,4,2","10,14,1382,17,2891,87,17,1009,4,2",11928
"8,7,27,361,33,4,2","8,15,80,341,39,4,2",5775
"5,6,1234,4,2","5,32,191,68,4,2",39
"8,7,21,12,44,12,1205,30,25,4,2","12,4970,108,1467,16,65,4,2",11480
"5,6,746,8,72,4,2","5,8,2237,4,2",3694
"5,6,867,21,174,4,2","5,680,229,585,1848,218,4,2",7961
"17,9,13,718,199,4,2","27,31,159,1205,4,2",5075
"5,6,1549,4,2","5,6,3126,4,2",1358
"5,6,422,4,2","5,6,338,4,2",10
"11,9,198,31,4,2","10,14,195,99,4,2",3536
"8,7,21,12,689,4,2","12,205,339,4,2",5263
"11,9,457,257,508,4,2","10,92,1005,4,2",5436
"14,7,18,266,4,2","13,21,26,689,4,2",5222
"11,9,1302,4,2","10,14,1651,4,2",2890
"5,6,64,10,34,4,2","5,11,6,57,7,113,4,2",3734
"5,6,48,122,4,2","5,6,49,239,4,2",542
"5,6,27,2635,69,68,12,72,4,2","91,422,29,357,87,5,6,226,16,165,4,2",9560
"5,6,26,22,91,8,7,10,225,12,3015,4,2","5,6,47,25,129,8,43,7,432,16,5098,4,2",11840
"5,6,18,248,4,2","5,6,26,373,4,2",1037
"8,7,13,18,129,84,4,2","12,136,60,9,22,212,4,2",6775
"11,9,108,13,247,1655,4,2","27,31,122,1072,1501,4,2",6892
"5,6,29,213,45,4,2","5,6,260,16,269,4,2",2991
"11,9,13,1915,1916,16,51,118,4,2","10,1903,109,102,4633,1829,250,2476,16,81,144,4,2",10199
"5,6,10,21,12,633,770,4,2","5,11,35,7,4255,9,949,4,2",8386
"8,7,10,35,29,32,4,2","8,184,15,7,111,4,2",6807
"8,7,21,12,54,357,4,2","8,298,8,2406,4,2",5791
"8,7,27,53,4,2","8,298,68,4,2",2689
"8,7,18,290,4,2","8,15,26,1306,4,2",2852
"14,7,111,674,4,2","164,2250,14,86,2251,4,2",3880
"11,9,10,127,119,29,15,997,4,2","10,11,261,7,141,17,33,231,4,2",10957
"11,9,65,379,16,563,4,2","10,14,57,663,894,4,2",7869
"5,6,26,99,5,267,8,4,2","47,49,5,8,69,85,70,4,2",7643
"17,9,10,13,156,4,2","23,42,7,31,156,4,2",3141
"5,6,423,4,2","5,1512,45,2",186
"11,9,64,495,38,15,1194,4,2","10,14,57,970,90,24,1435,4,2",10186
"5,6,49,31,4,2","5,6,73,25,54,4,2",1381
"5,6,26,5,504,8,257,32,4,2","5,6,47,9,8,82,4718,300,4,2",10577
"17,9,13,167,130,4,2","27,31,128,364,4,2",3765
"5,6,26,4,5,44,467,1229,4,2","5,6,47,25,37,19,454,718,4,2",11327
"5,6,10,1148,34,4,2","5,96,6,7,58,16,85,113,4,2",4937
"17,9,1092,4,2","23,342,333,4,2",1497
"8,7,422,4,2","12,20,338,4,2",256
"5,6,143,16,21,577,145,638,4,2","5,352,165,16,570,1174,301,4,2",11518
"14,7,2944,15,2945,16,15,1209,4,2","13,5001,22,5002,9,22,1456,4,2",11576
"8,7,10,35,29,32,4,2","8,184,15,7,282,4,2",6806
"5,6,64,381,4,2","37,66,356,4,2",3107
"5,6,53,219,8,4,2","5,32,314,101,263,8,4,2",5001
"8,7,18,96,22,52,4,2","8,15,26,323,25,62,4,2",5886
"8,7,10,133,12,547,31,4,2","8,43,7,1910,457,54,4,2",10915
"11,9,385,69,566,4,2","10,14,606,87,903,4,2",5963
"14,7,1060,4,2","13,21,3103,4,2",1159
"17,9,18,1694,42,373,4,2","23,51,31,2717,2343,9,22,274,4,2",9738
"5,6,26,22,24,118,9,55,4,2","5,6,72,25,41,144,14,1244,4,2",8426
"11,9,13,84,16,541,2474,4,2","27,19,125,155,4162,2566,4,2",7907
"5,6,460,4,2","5,6,502,4,2",1024
"11,9,238,131,4,2","10,51,238,233,4,2",4202
"5,6,247,4,2","5,6,1501,4,2",69
"5,6,182,259,45,4,2","5,35,68,100,4,2",4866
"19,7,27,336,4,2","34,29,59,1554,4,2",3792
"5,6,10,58,60,4,2","5,11,6,7,60,124,4,2",4348
"8,7,13,925,4,2","12,20,19,1041,4,2",2649
"14,7,18,289,4,2","13,21,26,691,4,2",2645
"11,9,496,30,15,1476,4,2","10,51,950,9,22,4625,4,2",10168
"14,7,1112,4,2","13,21,1666,9,306,4,2",3186
"11,9,2470,16,2471,4,2","10,14,4155,9,581,4,2",7896
"5,6,61,23,619,4,2","5,176,394,4,2",6551
"11,9,267,12,284,12,33,4,2","10,51,70,9,32,187,4,2",7384
"8,7,40,828,4,2","12,20,44,2184,4,2",2779
"8,7,10,28,204,28,5,6,4,2","8,43,7,74,359,18,39,4,2",8540
"14,7,1577,4,2","13,3441,4,2",3264
"5,6,21,77,45,4,2","5,35,16,22,140,100,4,2",3668
"8,7,13,18,255,199,4,2","12,20,31,159,26,534,4,2",9800
"5,6,15,382,4,2","27,39,24,473,4,2",656
"8,7,13,1241,4,2","12,20,19,1958,4,2",1190
"19,7,1100,4,2","34,29,1283,4,2",2529
"5,6,129,12,44,8,28,13,62,4,2","5,6,390,9,8,82,28,151,4,2",10540
"8,7,122,86,2","8,15,239,45,2",510
"5,6,10,104,4,2","5,11,6,7,294,4,2",1845
"11,9,252,33,13,157,98,4,2","10,14,4227,53,39,4,2",8246
"19,7,61,23,8,4,2","40,29,17,38,9,52,522,4,2",6716
"19,7,860,15,1109,4,2","34,29,17,38,9,1808,22,1293,4,2",8106
"5,6,34,25,11,78,185,38,98,4,2","5,6,2197,84,1156,16,117,4,2",10330
"8,7,15,87,4,2","8,15,1341,4,2",4049
"11,9,34,25,11,78,871,15,145,626,4,2","10,14,150,9,402,24,367,836,4,2",11510
"11,9,15,228,16,232,27,4,2","27,24,30,114,1595,706,4,2",8652
"5,6,64,36,62,4,2","5,6,57,76,151,4,2",5640
"11,9,65,196,4,2","10,465,16,3644,9,117,4,2",4719
"5,6,61,23,24,1791,4,2","5,176,41,2540,1292,4,2",7556
"11,9,438,88,30,2556,4,2","10,17,51,86,36,4311,4,2",8668
"5,6,1049,86,2","5,6,1936,45,2",7
"5,6,68,12,72,4,2","5,6,139,28,165,4,2",1873
"8,7,27,1652,4,2","8,15,80,36,2256,4,2",3947
"5,6,10,1693,8,4,2","5,11,8,17,2342,7,4,2",4963
"5,6,182,120,4,2","37,146,4,2",3657
"11,9,539,12,2916,51,435,4,2","10,4941,9,2847,81,1179,4,2",11375
"11,9,108,13,909,4,2","27,19,610,373,312,45,2",2327
"14,7,424,41,4,2","13,21,17,38,9,339,4,2",2041
"11,9,48,264,4,2","10,14,49,407,45,2",534
"8,7,423,22,16,763,4,2","8,1584,25,68,75,4,2",7286
"8,7,10,2430,33,4,2","12,11,2521,250,4057,7,4,2",7306
"19,7,229,13,953,4,2","34,1663,19,1364,4,2",7708
"5,6,26,23,92,5,44,95,4,2","5,6,47,28,33,18,37,85,4,2",9640
"5,6,122,16,8,4,2","88,69,207,9,55,4,2",1881
"8,7,493,30,33,538,8,7,361,33,4,2","12,20,160,53,160,341,39,4,2",11863
"8,7,27,5,44,242,4,2","12,20,58,33,18,37,4,2",4563
"5,6,10,15,2167,4,2","5,11,6,7,3408,4,2",3079
"8,7,21,12,139,32,316,4,2","8,4537,33,348,4,2",9805
"5,6,58,37,12,150,25,4,2","5,6,60,73,349,65,4,2",8875
"19,7,10,49,4,2","40,11,29,7,874,4,2",3177
"5,6,64,96,16,120,4,2","37,66,189,146,4,2",7107
"5,6,10,329,8,4,2","5,11,52,24,325,7,4,2",4350
"5,6,10,15,382,4,2","5,11,6,7,24,473,4,2",2462
"14,7,38,15,107,313,22,53,43,2","116,14,61,22,135,378,25,77,7,50,2",9381
"8,7,459,22,7,10,8,43,2","8,15,1619,25,77,7,50,2",9034
"5,6,37,12,533,215,8,4,2","5,32,104,9,8,82,980,2639,4,2",8776
"5,6,10,34,99,11,969,41,4,2","5,11,6,7,113,84,800,538,4,2",7599
"8,7,652,4,2","8,15,1538,4,2",2145
"8,7,655,4,2","8,15,2005,4,2",767
"8,7,10,24,62,125,4,2","8,43,30,41,106,4,2",9056
"5,6,26,99,5,343,8,4,2","5,6,72,49,5,8,69,914,4,2",9644
"14,7,117,4,2","13,21,9,434,4,2",220
"14,7,10,175,94,4,2","13,11,21,7,66,692,4,2",3862
"8,7,18,494,4,2","8,15,26,568,4,2",4687
"8,7,10,28,167,28,33,4,2","8,43,7,74,1582,18,39,4,2",7783
"5,6,555,12,1962,12,109,1207,4,2","5,6,1636,16,2830,16,9,368,1879,4,2",11029
"5,6,21,12,59,194,350,4,2","5,310,134,64,36,712,4,2",9210
"11,9,13,463,16,933,4,2","27,31,558,9,1047,4,2",6393
"5,6,514,4,2","5,6,1569,4,2",954
"5,6,61,23,467,114,4,2","5,6,16,22,491,214,454,705,4,2",8371
"14,7,10,21,630,4,2","13,384,577,320,4,2",7232
"14,7,27,338,4,2","13,13,1529,59,4,2",2002
"5,6,26,25,5,44,1230,8,48,483,4,2","5,6,47,9,157,1894,49,1052,4,2",11550
"19,7,161,1815,286,4,2","116,4205,68,1854,4,2",8104
"17,9,231,13,1201,535,4,2","23,191,31,574,1836,4,2",8474
"8,7,18,218,4,2","12,20,26,477,4,2",3910
"11,9,34,16,332,4,2","10,14,75,9,81,316,4,2",5409
"5,6,35,4,2","5,6,83,4,2",64
"8,7,2248,4,2","152,3619,4,2",4577
"8,7,53,4,2","12,136,143,4,2",805
"5,6,10,12,54,334,4,2","493,11,32,1613,7,45,2",6596
"14,7,1597,4,2","13,2247,22,140,4,2",3854
"19,7,61,23,52,4,2","34,643,62,4,2",6709
"5,6,10,68,94,4,2","5,11,6,7,66,139,4,2",3615
"5,6,2041,4,2","5,6,1214,4,2",331
"5,6,10,34,5,73,418,81,4,2","5,11,6,7,75,9,213,93,64,228,4,2",8863
"5,6,122,16,251,12,67,637,4,2","88,69,207,566,154,1177,4,2",11541
"19,7,10,180,4,2","33,11,29,7,48,1024,4,2",2558
"5,6,1279,4,2","3193,65,4,2",1786
"5,6,10,146,30,8,4,2","5,11,35,7,165,53,55,4,2",7069
"5,6,18,60,48,59,10,1225,38,33,4,2","5,6,26,177,25,639,11,1743,7,90,39,4,2",10850
"8,7,10,175,4,2","8,43,7,615,4,2",2186
"8,7,18,260,4,2","8,15,26,1326,4,2",3499
"8,7,401,86,2","8,15,747,45,2",484
"8,7,15,382,4,2","8,15,24,285,4,2",2245
"5,6,280,4,2","5,6,868,4,2",947
"5,6,1764,76,13,142,608,4,2","5,6,512,89,19,767,183,4,2",9931
"14,7,511,4,2","13,21,1268,4,2",1575
"5,6,26,22,5,102,10,320,8,4,2","5,6,72,25,5,11,8,69,7,2788,4,2",10594
"8,7,189,4,2","12,20,445,4,2",2239
"5,6,68,12,1010,8,4,2","5,6,139,16,52,808,4,2",6942
"8,7,65,487,25,4,2","8,1422,57,65,4,2",7767
"14,7,603,4,2","13,21,3230,4,2",2012
"14,7,20,792,16,36,702,4,2","13,21,17,729,9,76,979,4,2",8990
"14,7,27,203,4,2","13,21,80,1709,4,2",4490
"11,9,2722,42,51,881,4,2","10,42,7,75,9,33,18,1453,93,4630,4,2",10193
"5,6,111,34,52,296,59,25,4,2","5,6,150,18,62,4716,24,64,4,2",10564
"8,7,15,579,5,629,4,2","759,250,14,28,55,18,5,6,886,4,2",7323
"5,6,10,746,8,72,4,2","7,1134,18,5,52,784,131,134,4,2",6114
"14,7,10,31,12,1354,8,4,2","13,11,21,7,54,28,8,1463,4,2",9366
"5,6,34,5,78,54,259,4,2","5,6,75,18,65,939,68,28,39,4,2",5641
"11,9,64,18,119,383,4,2","10,14,66,4235,4,2",8268
"8,7,10,35,29,32,4,2","8,184,15,7,391,4,2",6808
"19,7,61,23,8,4,2","34,29,17,38,9,52,522,4,2",6715
"11,9,13,1125,1762,4,2","27,19,393,9,3989,4,2",6897
"8,7,1035,12,36,595,4,2","8,158,1182,16,76,651,4,2",10397
"11,9,13,2149,4,2","10,14,3367,4,2",2868
"5,6,3052,20,139,30,619,882,74,375,4,2","5,6,5159,360,9,22,159,9,394,963,4,2",11995
"19,7,27,336,4,2","40,29,80,1555,4,2",3793
"5,6,68,23,15,671,4,2","5,6,139,28,24,3944,4,2",6612
"14,7,10,79,630,4,2","13,384,577,320,4,2",8141
"5,6,122,69,50,16,27,32,1998,4,2","5,96,173,30,9,80,194,1926,4,2",11674
"5,6,652,4,2","5,6,1537,4,2",566
"11,9,47,16,148,544,4,2","10,51,70,9,64,36,647,4,2",9514
"11,9,35,29,492,4,2","10,1119,68,4,2",5389
"8,7,322,4,2","8,15,2055,4,2",1254
"5,6,1087,4,2","5,6,3129,4,2",1364
"11,9,10,21,4,2","10,11,876,1587,7,4,2",1305
"5,6,10,100,12,32,1417,4,2","5,11,6,7,216,16,130,1833,4,2",7607
"5,6,1414,77,13,1415,4,2","5,2534,31,1827,16,22,140,4,2",7466
"11,9,983,12,876,1208,4,2","10,14,1455,89,48,1880,4410,4,2",9126
"5,6,452,20,24,114,4,2","5,6,2295,61,41,705,4,2",4392
"5,6,10,49,4,2","5,11,6,7,105,4,2",993
"5,6,18,460,12,15,276,4,2","5,6,26,502,71,462,4,2",9917
"5,6,49,22,40,4,2","5,6,73,25,39,74,4,2",1385
"8,7,655,4,2","8,15,3039,4,2",768
"5,6,93,16,15,101,5,44,95,31,4,2","5,6,271,46,121,18,37,2837,54,4,2",11166
"8,7,151,4,2","8,15,1239,4,2",1173
"19,7,864,32,138,4,2","40,237,61,130,812,4,2",6706
"5,6,26,12,44,899,8,97,4,2","5,6,47,9,8,82,85,714,4,2",10979
"17,9,10,15,1350,513,4,2","23,42,7,46,234,16,92,923,4,2",8483
"5,6,1550,4,2","5,6,3128,4,2",1361
"5,6,49,123,4,2","5,6,86,73,4,2",2418
"14,7,38,617,4,2","116,14,61,48,3439,4,2",3257
"5,6,21,12,24,309,22,48,5,73,620,4,2","5,35,61,79,820,28,213,921,4,2",11141
"5,6,66,1270,4,2","5,1593,7,49,545,4,2",1403
"8,7,35,4,2","152,111,4,2",469
"19,7,457,4,2","40,29,1999,4,2",707
"8,7,15,39,70,275,33,4,2","27,8,67,1110,987,4,2",9441
"8,7,189,4,2","12,20,693,4,2",2240
"8,7,10,13,132,4,2","12,63,7,19,210,4,2",5771
"5,6,10,722,4,2","5,11,6,7,17,38,9,32,607,4,2",2449
"14,7,20,250,4,2","13,21,17,255,4,2",2039
"11,9,359,57,63,748,4,2","10,3839,19,114,789,4,2",5950
"8,7,48,486,4,2","12,20,95,542,4,2",4632
"11,9,13,302,2181,4,2","27,19,3471,464,4,2",3561
"8,7,329,33,4,2","27,55,67,32,24,325,4,2",3389
"17,9,28,110,28,13,2615,4,2","23,14,74,153,423,4437,4,2",9315
"17,9,554,4,2","23,14,1229,4,2",1932
"11,9,10,29,27,47,16,625,4,2","10,232,7,46,58,70,36,634,4,2",10204
"14,7,21,12,285,194,75,4,2","13,132,82,318,1776,4,2",9372
"5,6,154,121,4,2","5,11,6,7,17,536,25,149,4,2",1335
"11,9,160,69,1626,4,2","10,14,107,87,1002,4,2",3596
"8,7,15,39,4,2","8,15,891,4,2",2109
"14,7,21,55,12,158,233,12,223,4,2","13,474,270,170,175,16,169,4,2",11579
"17,9,58,13,195,130,4,2","27,60,31,281,128,4,2",7693
"5,6,34,25,78,10,54,1921,4,2","5,6,221,18,33,11,720,7,1907,4,2",10333
"5,6,120,475,5,44,10,1946,4,2","37,146,1193,5,123,66,172,1296,4,2",10788
"8,7,40,566,4,2","12,20,44,903,4,2",4649
"11,9,459,4,2","10,14,753,4,2",1296
"14,7,27,21,4,2","13,131,132,59,4,2",2009
"14,7,96,16,60,31,4,2","13,21,189,595,25,54,4,2",6744
"11,9,35,29,425,4,2","10,14,83,1328,4,2",5387
"8,7,48,486,4,2","8,15,95,3634,4,2",4636
"8,7,48,197,4,2","12,20,95,262,45,2",3311
"5,6,48,93,16,8,4,2","5,6,95,163,9,55,4,2",4382
"19,7,2210,4,2","33,29,36,3524,4,2",3796
"8,7,40,103,12,594,90,4,2","8,15,44,409,28,459,313,4,2",10667
"8,7,707,12,15,708,4,2","12,1464,36,1147,4,2",9430
"19,7,10,31,94,4,2","40,11,29,7,66,99,4,2",5142
"14,7,53,31,4,2","13,21,101,99,4,2",2631
"5,6,71,21,12,1357,8,618,4,2","5,11,35,8,24,2742,423,208,4,2",9998
"5,6,330,12,542,25,4,2","5,174,16,24,527,4,2",8907
"8,7,85,57,1009,114,4,2","8,254,19,1881,121,4,2",9404
"8,7,18,113,4,2","8,15,26,1356,4,2",4665
"5,6,10,38,273,135,4,2","5,11,6,7,9,893,25,166,4,2",7411
"8,7,10,68,94,22,7,8,43,2","12,63,7,66,226,25,77,7,50,2",9420
"19,7,10,669,4,2","40,11,29,7,2199,4,2",5727
"8,7,430,4,2","8,15,3356,4,2",2762
"19,7,18,858,4,2","34,29,56,1391,4,2",6224
"11,9,15,2720,16,24,1914,4,2","10,14,24,285,9,41,2757,4,2",10188
"8,7,18,160,4,2","8,15,26,182,4,2",2841
"11,9,47,16,148,544,4,2","10,51,70,9,92,4475,4,2",9516
"8,7,15,39,70,275,33,4,2","8,15,249,67,245,988,4,2",9453
"14,7,27,47,4,2","13,115,80,70,4,2",2575
"8,7,10,25,63,4,2","8,43,7,49,114,4,2",4607
"11,9,15,2755,89,5,216,4,2","27,22,122,22,30,4688,18,5,838,4,2",10455
"8,7,64,164,22,7,10,8,43,2","12,20,57,17,147,25,77,7,50,2",9068
"8,7,905,40,119,98,38,15,754,4,2","8,1819,44,9,117,16,1138,4,2",12016
"14,7,27,413,53,45,4,2","13,21,59,326,25,16,447,4,2",8993
"8,7,10,24,62,4,2","8,43,7,41,151,4,2",5276
"5,6,10,20,35,665,4,2","5,11,6,7,17,461,4,2",5601
"5,6,26,22,5,102,10,320,8,4,2","5,6,47,25,5,11,8,69,7,2789,4,2",10588
"14,7,205,50,4,2","13,21,86,665,4,2",3271
"5,6,13,141,1634,4,2","5,6,19,98,1680,4,2",3626
"8,7,24,71,405,62,4,2","12,20,41,118,707,106,4,2",8190
"19,7,27,175,4,2","34,29,59,615,4,2",2532
"19,7,24,106,4,2","33,29,91,330,4,2",4451
"11,9,161,1877,20,170,1494,4,2","10,14,4907,17,1925,2115,4,2",11260
"5,6,37,8,102,10,59,41,4,2","5,6,105,18,12,11,1831,7,85,4,2",7512
"5,6,15,2006,23,32,2007,4,2","5,6,24,2880,9,130,5099,4,2",11841
"5,6,21,12,311,473,4,2","5,35,24,196,16,58,24,180,4,2",8363
"11,9,15,1841,16,15,758,20,1853,4,2","10,14,17,85,24,1869,9,22,1153,4,2",11799
"5,6,10,322,4,2","5,11,6,7,847,4,2",1427
"8,7,64,24,340,4,2","12,20,57,41,295,4,2",4637
"5,6,1846,29,36,2557,4,2","5,6,722,89,94,4313,4,2",8683
"5,6,10,1033,191,2835,4,2","5,11,191,2821,1474,4825,4,2",11008
"14,7,562,38,8,12,75,4,2","13,1711,90,55,28,247,4,2",9371
"8,7,18,573,4,2","8,15,26,674,4,2",4091
"5,6,10,252,88,94,4,2","5,11,35,7,66,1712,4,2",5587
"5,6,40,50,12,206,42,32,256,45,4,2","5,6,44,97,28,809,100,16,33,244,4,2",11999
"8,7,634,15,616,4,2","8,1819,16,418,4,2",7293
"8,7,1288,4,2","12,1629,45,2",2129
"8,7,15,87,4,2","27,55,24,919,4,2",4070
"8,7,10,634,119,4,2","8,11,3978,7,107,175,4,2",6814
"8,7,237,22,7,10,8,43,2","8,15,2244,25,77,7,50,2",10125
"8,7,602,4,2","12,20,1557,4,2",778
"5,6,270,12,158,100,12,85,32,4,2","5,174,16,108,414,16,64,388,4,2",11522
"11,9,627,16,2463,4,2","10,14,456,9,4147,4,2",7872
"11,9,35,23,471,4,2","10,42,83,16,172,4,2",5921
"19,7,27,20,181,4,2","40,29,80,300,4,2",5123
"8,7,247,4,2","12,20,592,4,2",473
"5,6,292,24,1333,4,2","5,1095,41,2288,4,2",4306
"5,6,10,21,12,15,1419,135,4,2","5,4862,7,71,1070,25,166,4,2",11155
"5,6,10,29,27,60,4,2","5,11,6,7,124,46,58,4,2",4318
"11,9,13,604,4,2","10,14,604,4,2",1275
"17,9,318,3081,42,15,3082,16,1156,4,2","23,14,186,5208,16,389,36,5209,46,5210,4,2",12101
"5,6,37,5,1345,8,4,2","5,6,73,9,8,82,1623,4,2",4874
"5,6,10,126,20,36,595,4,2","5,11,6,7,332,89,76,651,4,2",10804
"5,6,66,548,4,2","5,11,6,7,19,657,4,2",344
"19,7,48,187,4,2","34,29,49,1643,4,2",2559
"5,6,196,13,1747,4,2","5,1216,19,3927,4,2",6489
"11,9,198,104,4,2","10,14,195,293,4,2",4778
"19,7,1214,2811,545,4,2","34,92,4787,655,16,36,834,4788,4,2",10879
"8,7,90,22,7,10,8,43,2","8,15,118,25,77,7,50,2",7267
"11,9,40,63,23,8,4,2","10,14,44,114,28,8,4,2",4804
"11,9,1155,22,99,331,22,105,23,1492,4,2","10,14,1375,25,5132,179,25,17,142,155,718,4,2",11929
"14,7,56,326,4,2","13,21,287,547,4,2",3856
"5,6,49,8,389,41,4,2","5,6,73,18,8,1373,576,4,2",6064
"8,7,27,164,4,2","8,15,80,873,4,2",1608
"11,9,55,45,4,2","10,14,260,1244,4,2",842
"5,6,15,611,20,128,434,4,2","5,6,24,30,107,9,164,306,4,2",9162
"5,6,68,86,2","5,6,139,45,2",111
"14,7,79,744,4,2","13,3724,30,2365,4,2",5174
"11,9,13,859,103,84,4,2","27,19,1631,126,125,4,2",6445
"11,9,248,29,2372,4,2","10,14,656,17,3908,4,2",6426
"5,6,26,5,102,10,902,12,8,1044,4,2","5,6,47,9,11,7,157,1191,30,273,4,2",11433
"11,9,15,39,70,807,33,4,2","27,199,67,245,4243,4,2",8294
"5,6,390,71,946,644,4,2","5,11,6,386,1834,775,1943,4,2",7619
"5,6,47,5,1477,54,21,45,4,2","37,70,9,308,165,100,4,2",9897
"5,6,870,24,1790,1770,4,2","5,22,1982,4,2",7551
"5,6,82,15,956,4,2","5,241,9,22,305,4,2",3024
"5,6,37,66,39,242,217,4,2","5,6,73,18,122,1151,190,438,4,2",6982
"8,7,10,192,4,2","12,63,7,167,4,2",1659
"5,6,1348,15,2274,4,2","5,32,2338,4,2",4904
"5,6,26,22,5,102,10,320,8,4,2","5,6,47,25,5,11,322,7,1487,4,2",10589
"5,6,10,36,407,4,2","5,11,6,7,76,770,4,2",4223
"8,7,10,133,12,547,29,213,4,2","8,15,825,11,7,457,16,269,4,2",11589
"5,6,111,34,52,1032,38,476,1497,4,2","5,6,161,113,18,62,1176,16,2870,2871,4,2",11669
"5,6,280,4,2","5,6,1022,4,2",1321
"14,7,26,14,73,10,75,8,4,2","13,2690,9,11,7,213,8,247,4,2",9383
"5,6,196,15,2453,4,2","5,6,17,38,9,327,24,2425,4,2",7621
"19,7,53,219,8,4,2","34,29,101,263,8,4,2",7193
"11,9,10,197,4,2","10,42,7,262,4,2",2273
"8,7,13,141,136,4,2","8,15,19,236,280,4,2",5252
"8,7,18,299,4,2","8,15,56,666,4,2",2835
"5,6,325,4,2","5,6,296,4,2",1022
"8,7,18,850,4,2","12,20,26,1358,4,2",4677
"8,7,21,12,44,12,856,85,25,4,2","8,298,308,1463,9,64,133,4,2",11597
"11,9,13,945,16,170,29,2892,4,2","10,14,188,945,16,4903,4,2",11253
"11,9,13,925,4,2","27,19,1041,4,2",1274
"5,6,2485,57,1808,4,2","5,4176,19,4177,9,2571,4,2",7960
"5,6,34,224,78,54,259,4,2","5,6,75,18,58,939,68,4,2",10328
"5,6,66,62,16,261,4,2","5,11,289,7,71,803,9,344,330,4,2",6092
"8,7,15,130,16,24,1832,4,2","12,20,22,128,9,91,1736,4,2",9071
"17,9,163,46,67,241,4,2","23,14,30,182,18,112,256,4,2",9329
"8,7,306,1098,4,2","12,1105,36,1053,4,2",4696
"5,6,880,32,9,36,118,4,2","5,978,84,974,9,76,144,4,2",10239
"19,7,55,12,158,8,4,2","34,29,16,344,1393,4,2",6237
"14,7,10,49,4,2","13,11,21,7,690,4,2",2052
"5,6,10,115,42,81,4,2","5,11,32,78,7,9,375,28,93,4,2",7614
"5,6,21,12,44,12,2734,24,1180,4,2","5,35,308,32,4646,48,1410,4,2",10263
"5,6,183,13,528,20,13,476,4,2","5,32,2611,61,19,1157,4,2",8441
"8,7,115,22,7,10,8,43,2","8,15,2596,25,77,7,50,2",8224
"5,6,15,382,245,31,4,2","27,39,24,473,25,89,54,4,2",7119
"5,6,307,12,227,88,105,4,2","5,6,216,16,1917,620,4,2",10736
"5,6,26,22,91,5,198,44,13,631,4,2","5,6,72,129,37,195,19,467,4,2",11752
"8,7,10,192,4,2","8,43,7,167,4,2",1660
"5,6,227,153,29,24,62,74,442,4,2","5,511,22,317,120,41,151,4,2",11330
"5,6,1502,4,2","37,1934,137,4,2",0
"11,9,598,69,723,4,2","10,14,1039,87,1548,4,2",6906
"5,6,717,4,2","5,6,1504,4,2",95
"5,6,64,97,23,24,975,4,2","197,57,79,2709,4,2",9684
"5,6,10,21,12,2526,25,4,2","5,11,35,7,4253,65,4,2",8384
"5,6,21,12,1453,12,15,2562,4,2","5,4347,895,22,1289,4,2",8839
