source,target,uid
"14,20,23,25,20,7,26,24,28,4,4,21,2","21,4,4,28,24,26,7,20,25,23,20,14,2",8926
"25,16,16,22,14,11,26,26,11,21,28,23,10,15,23,20,12,16,13,27,15,19,14,17,13,4,13,11,13,20,12,2","12,20,13,11,13,4,13,17,14,19,15,27,13,16,12,20,23,15,10,23,28,21,11,26,26,11,14,22,16,16,25,2",8927
"10,27,6,13,8,12,17,7,2","7,17,12,8,13,6,27,10,2",8928
"26,15,22,9,21,11,10,6,2","6,10,11,21,9,22,15,26,2",8929
"29,19,23,12,10,17,10,12,4,21,11,5,29,7,4,7,15,11,19,28,7,6,14,18,27,8,25,17,19,10,2","10,19,17,25,8,27,18,14,6,7,28,19,11,15,7,4,7,29,5,11,21,4,12,10,17,10,12,23,19,29,2",8930
"9,18,26,13,17,4,25,16,11,25,22,12,7,25,29,21,19,9,15,2","15,9,19,21,29,25,7,12,22,25,11,16,25,4,17,13,26,18,9,2",8931
"12,15,8,7,5,25,16,7,6,24,23,17,25,23,10,26,7,10,26,25,19,25,16,12,20,8,26,25,8,11,7,24,15,4,28,2","28,4,15,24,7,11,8,25,26,8,20,12,16,25,19,25,26,10,7,26,10,23,25,17,23,24,6,7,16,25,5,7,8,15,12,2",8932
"28,12,6,21,7,17,23,11,13,24,18,8,29,16,19,11,27,26,8,17,26,5,25,4,20,21,7,11,28,8,24,17,16,18,17,14,7,4,13,23,17,20,18,29,4,11,16,11,2","11,16,11,4,29,18,20,17,23,13,4,7,14,17,18,16,17,24,8,28,11,7,21,20,4,25,5,26,17,8,26,27,11,19,16,29,8,18,24,13,11,23,17,7,21,6,12,28,2",8933
"14,8,29,26,16,9,23,24,25,26,6,11,6,5,8,16,2","16,8,5,6,11,6,26,25,24,23,9,16,26,29,8,14,2",8934
"26,14,8,7,14,6,13,14,20,27,11,27,8,8,11,26,10,24,10,9,2","9,10,24,10,26,11,8,8,27,11,27,20,14,13,6,14,7,8,14,26,2",8935
"13,14,19,10,26,29,23,21,24,28,28,6,4,28,2","28,4,6,28,28,24,21,23,29,26,10,19,14,13,2",8936
"27,5,14,10,28,18,13,23,28,12,14,17,16,26,2","26,16,17,14,12,28,23,13,18,28,10,14,5,27,2",8937
"22,20,23,7,16,14,28,13,18,19,22,14,8,27,6,29,20,17,7,8,18,12,6,22,27,21,27,21,24,10,24,19,23,25,15,18,25,6,15,28,26,12,2","12,26,28,15,6,25,18,15,25,23,19,24,10,24,21,27,21,27,22,6,12,18,8,7,17,20,29,6,27,8,14,22,19,18,13,28,14,16,7,23,20,22,2",8938
"9,23,20,5,7,14,26,24,27,20,22,23,7,6,27,26,11,29,21,7,15,12,9,19,5,5,9,28,8,10,10,14,27,12,21,2","21,12,27,14,10,10,8,28,9,5,5,19,9,12,15,7,21,29,11,26,27,6,7,23,22,20,27,24,26,14,7,5,20,23,9,2",8939
"27,19,9,22,13,22,18,17,16,13,18,11,28,6,19,8,27,11,19,20,10,4,22,29,20,10,19,29,19,16,4,27,11,5,29,10,18,11,7,22,4,5,12,23,2","23,12,5,4,22,7,11,18,10,29,5,11,27,4,16,19,29,19,10,20,29,22,4,10,20,19,11,27,8,19,6,28,11,18,13,16,17,18,22,13,22,9,19,27,2",8940
"15,11,18,14,8,21,16,24,11,12,22,11,10,18,7,10,19,5,26,27,8,26,5,8,16,5,17,9,10,11,8,23,26,20,4,12,28,12,15,2","15,12,28,12,4,20,26,23,8,11,10,9,17,5,16,8,5,26,8,27,26,5,19,10,7,18,10,11,22,12,11,24,16,21,8,14,18,11,15,2",8941
"24,17,5,12,24,21,11,17,20,25,21,16,25,16,26,10,22,28,12,10,16,20,24,27,20,28,29,14,7,8,4,13,2","13,4,8,7,14,29,28,20,27,24,20,16,10,12,28,22,10,26,16,25,16,21,25,20,17,11,21,24,12,5,17,24,2",8942
"10,26,22,9,23,18,19,10,8,11,20,15,21,15,5,5,17,8,14,22,10,27,26,13,24,4,17,13,4,15,21,19,21,4,2","4,21,19,21,15,4,13,17,4,24,13,26,27,10,22,14,8,17,5,5,15,21,15,20,11,8,10,19,18,23,9,22,26,10,2",8944
"17,15,14,24,10,2","10,24,14,15,17,2",8945
"18,29,21,12,8,20,13,15,7,18,21,26,27,2","27,26,21,18,7,15,13,20,8,12,21,29,18,2",8946
"10,21,22,19,21,12,4,29,24,10,16,4,14,12,2","12,14,4,16,10,24,29,4,12,21,19,22,21,10,2",8947
"9,26,27,7,2","7,27,26,9,2",8948
"10,14,24,7,21,29,14,7,4,14,13,24,24,13,2","13,24,24,13,14,4,7,14,29,21,7,24,14,10,2",8949
"10,22,19,20,7,11,5,26,28,23,26,4,16,14,26,7,20,6,17,29,5,24,29,27,8,23,9,5,13,13,11,22,2","22,11,13,13,5,9,23,8,27,29,24,5,29,17,6,20,7,26,14,16,4,26,23,28,26,5,11,7,20,19,22,10,2",8950
"23,27,4,22,5,28,23,27,12,18,9,17,2","17,9,18,12,27,23,28,5,22,4,27,23,2",8951
"7,22,23,4,18,26,8,8,19,14,11,11,5,25,4,20,9,25,21,22,9,10,10,18,4,29,7,8,26,14,20,21,24,26,8,28,27,7,11,16,2","16,11,7,27,28,8,26,24,21,20,14,26,8,7,29,4,18,10,10,9,22,21,25,9,20,4,25,5,11,11,14,19,8,8,26,18,4,23,22,7,2",8952
"9,7,15,28,15,22,22,10,2","10,22,22,15,28,15,7,9,2",8953
"18,7,6,18,7,2","7,18,6,7,18,2",8955
"22,16,18,10,14,12,19,25,19,12,13,18,26,27,22,21,7,5,17,8,18,21,19,14,12,10,17,4,7,2","7,4,17,10,12,14,19,21,18,8,17,5,7,21,22,27,26,18,13,12,19,25,19,12,14,10,18,16,22,2",8956
"28,20,18,15,10,16,10,18,26,26,26,13,6,9,24,11,28,28,16,22,6,27,19,20,9,7,4,24,15,22,18,27,8,24,9,2","9,24,8,27,18,22,15,24,4,7,9,20,19,27,6,22,16,28,28,11,24,9,6,13,26,26,26,18,10,16,10,15,18,20,28,2",8957
"6,23,19,18,12,11,19,13,29,12,27,26,12,12,23,4,15,24,5,6,26,21,7,2","7,21,26,6,5,24,15,4,23,12,12,26,27,12,29,13,19,11,12,18,19,23,6,2",8958
"17,5,12,29,19,12,19,19,9,8,22,22,2","22,22,8,9,19,19,12,19,29,12,5,17,2",8959
"29,9,12,12,26,21,21,12,19,20,21,28,7,12,15,5,9,23,28,18,22,16,24,8,18,10,12,21,28,8,24,21,10,28,21,14,10,22,2","22,10,14,21,28,10,21,24,8,28,21,12,10,18,8,24,16,22,18,28,23,9,5,15,12,7,28,21,20,19,12,21,21,26,12,12,9,29,2",8960
"20,25,7,28,10,19,13,13,7,8,16,7,29,18,15,13,9,2","9,13,15,18,29,7,16,8,7,13,13,19,10,28,7,25,20,2",8961
"15,20,10,4,17,12,13,9,19,22,25,9,14,27,4,5,26,27,14,6,15,6,24,26,20,24,7,6,9,20,20,25,2","25,20,20,9,6,7,24,20,26,24,6,15,6,14,27,26,5,4,27,14,9,25,22,19,9,13,12,17,4,10,20,15,2",8962
"28,16,25,29,4,28,14,20,24,7,16,12,18,8,29,29,27,21,13,23,2","23,13,21,27,29,29,8,18,12,16,7,24,20,14,28,4,29,25,16,28,2",8963
"21,10,28,20,29,6,8,4,22,20,7,19,23,2","23,19,7,20,22,4,8,6,29,20,28,10,21,2",8964
"7,14,19,13,12,12,9,24,5,4,13,9,5,13,11,16,14,5,4,17,2","17,4,5,14,16,11,13,5,9,13,4,5,24,9,12,12,13,19,14,7,2",8965
"26,5,19,20,10,16,28,20,23,4,27,29,9,20,25,10,22,20,2","20,22,10,25,20,9,29,27,4,23,20,28,16,10,20,19,5,26,2",8966
"11,20,14,14,20,25,27,27,14,14,18,24,4,13,28,17,17,7,18,7,20,14,11,7,17,8,12,15,21,10,29,15,14,12,10,5,27,22,27,22,4,2","4,22,27,22,27,5,10,12,14,15,29,10,21,15,12,8,17,7,11,14,20,7,18,7,17,17,28,13,4,24,18,14,14,27,27,25,20,14,14,20,11,2",8967
"11,23,4,16,12,22,20,27,15,18,12,17,23,24,13,15,14,2","14,15,13,24,23,17,12,18,15,27,20,22,12,16,4,23,11,2",8968
"4,5,24,9,9,13,27,19,12,6,4,16,25,11,20,26,11,13,29,11,10,8,28,10,14,24,22,24,26,19,17,12,21,18,24,24,18,2","18,24,24,18,21,12,17,19,26,24,22,24,14,10,28,8,10,11,29,13,11,26,20,11,25,16,4,6,12,19,27,13,9,9,24,5,4,2",8969
"14,16,8,4,24,17,22,23,11,12,29,20,16,18,18,14,17,7,29,21,11,27,10,18,13,23,29,7,16,2","16,7,29,23,13,18,10,27,11,21,29,7,17,14,18,18,16,20,29,12,11,23,22,17,24,4,8,16,14,2",8970
"13,29,9,26,17,26,19,25,7,15,14,14,25,5,2","5,25,14,14,15,7,25,19,26,17,26,9,29,13,2",8971
"29,13,13,11,23,18,2","18,23,11,13,13,29,2",8972
"11,21,18,15,16,25,17,4,18,26,4,21,28,20,6,19,13,27,10,20,4,24,6,18,15,6,22,16,5,28,10,26,27,18,29,8,21,12,6,24,25,16,27,18,29,14,9,2","9,14,29,18,27,16,25,24,6,12,21,8,29,18,27,26,10,28,5,16,22,6,15,18,6,24,4,20,10,27,13,19,6,20,28,21,4,26,18,4,17,25,16,15,18,21,11,2",8973
"4,28,18,28,7,21,16,28,19,25,17,4,23,7,26,8,11,14,27,13,26,17,8,23,17,14,6,16,24,6,12,2","12,6,24,16,6,14,17,23,8,17,26,13,27,14,11,8,26,7,23,4,17,25,19,28,16,21,7,28,18,28,4,2",8974
"26,26,5,16,12,16,13,12,11,28,11,19,19,5,21,25,17,20,8,14,28,16,17,20,4,4,11,17,18,15,25,18,24,7,20,15,20,9,22,21,10,23,8,21,23,23,5,19,27,2","27,19,5,23,23,21,8,23,10,21,22,9,20,15,20,7,24,18,25,15,18,17,11,4,4,20,17,16,28,14,8,20,17,25,21,5,19,19,11,28,11,12,13,16,12,16,5,26,26,2",8975
"26,10,17,26,16,13,2","13,16,26,17,10,26,2",8976
"7,28,29,9,5,28,18,15,20,28,25,24,18,25,9,24,10,27,23,6,8,29,16,5,27,27,23,24,4,9,20,21,24,13,8,12,28,14,13,4,13,27,18,13,17,19,17,27,7,29,2","29,7,27,17,19,17,13,18,27,13,4,13,14,28,12,8,13,24,21,20,9,4,24,23,27,27,5,16,29,8,6,23,27,10,24,9,25,18,24,25,28,20,15,18,28,5,9,29,28,7,2",8977
"15,9,9,23,14,17,17,4,26,19,23,18,22,22,4,13,11,6,22,10,18,13,5,14,19,5,12,14,20,24,8,6,26,17,5,24,4,12,20,28,24,24,25,14,10,24,4,8,23,22,2","22,23,8,4,24,10,14,25,24,24,28,20,12,4,24,5,17,26,6,8,24,20,14,12,5,19,14,5,13,18,10,22,6,11,13,4,22,22,18,23,19,26,4,17,17,14,23,9,9,15,2",8978
"24,15,19,7,9,5,18,25,14,15,11,10,27,12,6,4,4,11,20,17,11,28,29,12,17,11,15,24,5,9,29,24,18,26,7,23,2","23,7,26,18,24,29,9,5,24,15,11,17,12,29,28,11,17,20,11,4,4,6,12,27,10,11,15,14,25,18,5,9,7,19,15,24,2",8979
"6,20,25,26,20,5,11,25,12,23,10,24,28,11,27,7,11,9,2","9,11,7,27,11,28,24,10,23,12,25,11,5,20,26,25,20,6,2",8980
"5,24,11,21,17,5,8,14,20,11,26,6,2","6,26,11,20,14,8,5,17,21,11,24,5,2",8982
"26,26,27,22,4,17,8,10,20,8,20,19,26,24,29,2","29,24,26,19,20,8,20,10,8,17,4,22,27,26,26,2",8983
"12,9,16,11,10,11,17,8,29,4,13,12,15,21,19,7,4,13,9,21,21,21,20,6,14,13,12,7,6,6,29,13,12,23,20,5,8,2","8,5,20,23,12,13,29,6,6,7,12,13,14,6,20,21,21,21,9,13,4,7,19,21,15,12,13,4,29,8,17,11,10,11,16,9,12,2",8984
"21,23,6,12,19,6,8,10,11,11,19,27,11,6,22,22,12,9,25,4,24,22,12,29,21,27,11,4,16,12,16,11,26,2","26,11,16,12,16,4,11,27,21,29,12,22,24,4,25,9,12,22,22,6,11,27,19,11,11,10,8,6,19,12,6,23,21,2",8985
"5,15,10,5,14,21,24,13,27,15,27,2","27,15,27,13,24,21,14,5,10,15,5,2",8986
"21,17,20,28,21,11,18,14,9,20,2","20,9,14,18,11,21,28,20,17,21,2",8987
"25,12,17,8,24,18,24,28,4,23,14,9,16,23,28,29,26,20,17,13,13,24,7,10,28,9,22,6,15,21,17,16,22,27,9,28,8,22,6,2","6,22,8,28,9,27,22,16,17,21,15,6,22,9,28,10,7,24,13,13,17,20,26,29,28,23,16,9,14,23,4,28,24,18,24,8,17,12,25,2",8988
"18,4,23,7,21,9,24,9,8,22,11,29,25,4,10,24,9,21,2","21,9,24,10,4,25,29,11,22,8,9,24,9,21,7,23,4,18,2",8989
"16,10,29,5,19,7,29,16,25,25,22,19,21,18,7,27,18,5,4,12,29,8,17,25,5,19,25,5,21,24,29,15,5,29,4,26,16,4,14,7,13,19,21,24,28,2","28,24,21,19,13,7,14,4,16,26,4,29,5,15,29,24,21,5,25,19,5,25,17,8,29,12,4,5,18,27,7,18,21,19,22,25,25,16,29,7,19,5,29,10,16,2",8990
"25,7,10,10,28,23,13,12,17,2","17,12,13,23,28,10,10,7,25,2",8991
"24,23,6,14,14,16,16,25,18,5,19,27,8,24,27,20,9,25,21,14,21,28,18,27,5,22,10,26,15,27,28,19,19,23,28,16,26,27,4,21,26,28,11,21,2","21,11,28,26,21,4,27,26,16,28,23,19,19,28,27,15,26,10,22,5,27,18,28,21,14,21,25,9,20,27,24,8,27,19,5,18,25,16,16,14,14,6,23,24,2",8992
"20,17,16,18,16,29,6,15,29,9,6,17,25,7,8,8,24,17,24,16,28,13,23,28,20,6,13,24,20,18,25,15,11,11,4,23,4,17,19,15,27,10,9,14,24,9,13,18,22,11,2","11,22,18,13,9,24,14,9,10,27,15,19,17,4,23,4,11,11,15,25,18,20,24,13,6,20,28,23,13,28,16,24,17,24,8,8,7,25,17,6,9,29,15,6,29,16,18,16,17,20,2",8993
"12,15,20,24,5,13,19,8,24,11,12,24,4,20,21,26,26,9,13,17,15,27,28,22,15,18,11,28,6,9,9,6,5,6,11,9,26,22,24,2","24,22,26,9,11,6,5,6,9,9,6,28,11,18,15,22,28,27,15,17,13,9,26,26,21,20,4,24,12,11,24,8,19,13,5,24,20,15,12,2",8994
"15,15,28,25,7,23,21,12,26,14,20,28,21,15,19,28,25,28,10,8,29,12,20,13,23,4,21,9,15,14,13,18,25,13,17,24,4,21,5,26,16,27,25,15,19,20,2","20,19,15,25,27,16,26,5,21,4,24,17,13,25,18,13,14,15,9,21,4,23,13,20,12,29,8,10,28,25,28,19,15,21,28,20,14,26,12,21,23,7,25,28,15,15,2",8995
"5,14,20,11,19,7,12,22,16,26,12,28,6,6,11,23,6,20,16,24,8,5,16,6,16,22,24,26,23,18,5,29,7,21,18,20,9,22,6,23,11,20,20,11,15,2","15,11,20,20,11,23,6,22,9,20,18,21,7,29,5,18,23,26,24,22,16,6,16,5,8,24,16,20,6,23,11,6,6,28,12,26,16,22,12,7,19,11,20,14,5,2",8996
"23,11,25,15,24,26,16,11,16,7,26,15,28,4,6,17,13,20,15,19,23,18,11,23,6,13,4,2","4,13,6,23,11,18,23,19,15,20,13,17,6,4,28,15,26,7,16,11,16,26,24,15,25,11,23,2",8997
"16,18,5,27,10,26,18,17,19,18,16,25,9,18,5,22,7,29,14,8,29,20,2","20,29,8,14,29,7,22,5,18,9,25,16,18,19,17,18,26,10,27,5,18,16,2",8998
"17,28,6,25,16,6,11,14,15,12,29,5,28,16,27,4,18,15,16,8,13,25,8,24,28,16,2","16,28,24,8,25,13,8,16,15,18,4,27,16,28,5,29,12,15,14,11,6,16,25,6,28,17,2",8999
"20,5,19,9,17,15,26,10,10,19,24,15,20,27,14,24,23,9,7,19,13,5,16,6,9,7,2","7,9,6,16,5,13,19,7,9,23,24,14,27,20,15,24,19,10,10,26,15,17,9,19,5,20,2",9000
"14,19,17,21,18,11,6,28,19,2","19,28,6,11,18,21,17,19,14,2",9001
"6,16,17,29,12,8,17,18,6,25,18,4,13,4,4,15,10,4,28,18,25,21,4,25,25,20,20,19,7,17,4,14,11,20,14,18,20,20,24,14,5,16,25,12,23,25,2","25,23,12,25,16,5,14,24,20,20,18,14,20,11,14,4,17,7,19,20,20,25,25,4,21,25,18,28,4,10,15,4,4,13,4,18,25,6,18,17,8,12,29,17,16,6,2",9002
"7,18,21,28,6,26,15,7,4,6,20,6,14,24,22,14,4,2","4,14,22,24,14,6,20,6,4,7,15,26,6,28,21,18,7,2",9003
"15,22,22,14,21,5,22,4,2","4,22,5,21,14,22,22,15,2",9005
"27,22,24,22,28,26,27,14,7,29,23,22,7,18,28,10,19,11,21,21,13,28,18,24,15,25,6,26,27,20,15,13,4,7,8,25,21,11,15,2","15,11,21,25,8,7,4,13,15,20,27,26,6,25,15,24,18,28,13,21,21,11,19,10,28,18,7,22,23,29,7,14,27,26,28,22,24,22,27,2",9007
"24,29,26,16,17,8,22,19,25,5,29,24,28,12,27,18,4,22,10,2","10,22,4,18,27,12,28,24,29,5,25,19,22,8,17,16,26,29,24,2",9008
"17,24,29,24,13,4,6,26,6,15,21,27,7,28,7,7,6,25,16,7,6,16,5,4,17,9,7,22,28,15,4,12,23,6,22,28,23,22,12,6,28,17,7,2","7,17,28,6,12,22,23,28,22,6,23,12,4,15,28,22,7,9,17,4,5,16,6,7,16,25,6,7,7,28,7,27,21,15,6,26,6,4,13,24,29,24,17,2",9009
"29,7,9,7,22,9,22,16,6,8,20,13,19,18,25,15,14,7,15,7,17,10,20,17,21,8,5,4,9,6,17,7,6,27,2","27,6,7,17,6,9,4,5,8,21,17,20,10,17,7,15,7,14,15,25,18,19,13,20,8,6,16,22,9,22,7,9,7,29,2",9010
"23,9,5,19,11,8,17,8,16,11,25,18,7,9,7,29,11,8,13,28,26,10,27,8,18,15,18,11,29,16,16,21,16,11,2","11,16,21,16,16,29,11,18,15,18,8,27,10,26,28,13,8,11,29,7,9,7,18,25,11,16,8,17,8,11,19,5,9,23,2",9011
"20,5,15,9,28,2","28,9,15,5,20,2",9012
"11,5,6,24,28,23,16,27,7,29,28,12,12,18,12,18,6,21,19,29,18,5,9,14,7,22,4,18,9,27,19,23,19,14,18,15,25,25,7,25,22,6,8,19,25,8,29,17,19,2","19,17,29,8,25,19,8,6,22,25,7,25,25,15,18,14,19,23,19,27,9,18,4,22,7,14,9,5,18,29,19,21,6,18,12,18,12,12,28,29,7,27,16,23,28,24,6,5,11,2",9013
"15,8,27,13,19,15,22,24,24,5,22,20,14,17,7,14,8,11,20,5,16,11,2","11,16,5,20,11,8,14,7,17,14,20,22,5,24,24,22,15,19,13,27,8,15,2",9014
"13,25,7,6,11,29,19,17,8,23,15,26,17,9,10,22,16,8,21,6,11,19,23,29,8,15,15,7,11,15,11,9,24,22,23,13,5,21,4,13,19,28,22,18,13,24,29,16,22,2","22,16,29,24,13,18,22,28,19,13,4,21,5,13,23,22,24,9,11,15,11,7,15,15,8,29,23,19,11,6,21,8,16,22,10,9,17,26,15,23,8,17,19,29,11,6,7,25,13,2",9015
"7,8,17,21,25,6,20,24,18,18,8,28,14,26,25,27,12,18,22,15,22,6,20,20,18,12,29,19,20,11,14,23,21,19,10,17,27,26,21,26,21,15,2","15,21,26,21,26,27,17,10,19,21,23,14,11,20,19,29,12,18,20,20,6,22,15,22,18,12,27,25,26,14,28,8,18,18,24,20,6,25,21,17,8,7,2",9017
"7,19,24,7,10,4,4,11,7,11,18,14,28,26,20,15,8,5,17,8,28,7,14,29,8,4,26,7,10,17,26,20,14,13,2","13,14,20,26,17,10,7,26,4,8,29,14,7,28,8,17,5,8,15,20,26,28,14,18,11,7,11,4,4,10,7,24,19,7,2",9018
"23,17,28,23,23,21,7,22,6,15,15,25,19,22,15,29,19,19,24,29,20,13,19,9,29,16,5,7,11,5,28,7,10,17,4,5,28,10,24,2","24,10,28,5,4,17,10,7,28,5,11,7,5,16,29,9,19,13,20,29,24,19,19,29,15,22,19,25,15,15,6,22,7,21,23,23,28,17,23,2",9019
"16,11,24,22,21,18,4,18,13,4,16,21,27,5,17,27,28,28,22,8,28,19,17,20,23,29,16,18,12,26,8,12,12,17,8,20,28,19,22,17,16,20,7,2","7,20,16,17,22,19,28,20,8,17,12,12,8,26,12,18,16,29,23,20,17,19,28,8,22,28,28,27,17,5,27,21,16,4,13,18,4,18,21,22,24,11,16,2",9020
"11,11,22,18,20,29,23,8,22,27,8,20,6,12,8,15,8,26,8,18,26,16,5,23,16,21,20,10,18,4,16,22,22,13,28,6,13,15,25,7,6,19,2","19,6,7,25,15,13,6,28,13,22,22,16,4,18,10,20,21,16,23,5,16,26,18,8,26,8,15,8,12,6,20,8,27,22,8,23,29,20,18,22,11,11,2",9021
"15,28,18,10,12,25,29,4,27,7,10,19,17,5,10,16,22,22,21,28,10,25,22,19,12,17,16,10,15,21,5,29,13,18,14,9,14,26,4,20,23,27,28,12,2","12,28,27,23,20,4,26,14,9,14,18,13,29,5,21,15,10,16,17,12,19,22,25,10,28,21,22,22,16,10,5,17,19,10,7,27,4,29,25,12,10,18,28,15,2",9022
"7,11,15,22,8,20,15,16,10,5,5,28,14,29,17,22,9,18,6,15,29,16,9,24,19,5,10,16,7,16,22,29,4,2","4,29,22,16,7,16,10,5,19,24,9,16,29,15,6,18,9,22,17,29,14,28,5,5,10,16,15,20,8,22,15,11,7,2",9023
"6,28,8,17,8,29,6,17,29,27,12,8,7,26,19,14,5,24,17,27,26,28,20,9,17,19,10,21,21,25,26,10,13,13,22,15,23,26,27,15,6,2","6,15,27,26,23,15,22,13,13,10,26,25,21,21,10,19,17,9,20,28,26,27,17,24,5,14,19,26,7,8,12,27,29,17,6,29,8,17,8,28,6,2",9025
"10,17,5,24,16,22,17,22,6,29,6,18,25,18,6,25,10,21,2","21,10,25,6,18,25,18,6,29,6,22,17,22,16,24,5,17,10,2",9026
"8,25,16,12,2","12,16,25,8,2",9027
"23,4,21,25,11,29,17,8,11,22,19,11,23,26,10,6,16,10,9,23,7,12,14,13,9,29,17,10,8,20,19,14,6,21,7,25,2","25,7,21,6,14,19,20,8,10,17,29,9,13,14,12,7,23,9,10,16,6,10,26,23,11,19,22,11,8,17,29,11,25,21,4,23,2",9028
"28,16,15,28,26,18,15,25,21,8,11,15,15,13,17,18,21,26,6,25,8,19,24,5,29,4,20,10,28,4,8,5,21,27,22,28,2","28,22,27,21,5,8,4,28,10,20,4,29,5,24,19,8,25,6,26,21,18,17,13,15,15,11,8,21,25,15,18,26,28,15,16,28,2",9029
"8,24,13,8,23,10,6,28,7,6,15,17,18,5,29,20,17,5,9,11,26,23,6,2","6,23,26,11,9,5,17,20,29,5,18,17,15,6,7,28,6,10,23,8,13,24,8,2",9030
"27,23,26,29,4,16,24,29,8,8,26,28,17,26,13,22,28,5,2","5,28,22,13,26,17,28,26,8,8,29,24,16,4,29,26,23,27,2",9031
"7,25,4,19,20,26,28,29,29,10,23,16,2","16,23,10,29,29,28,26,20,19,4,25,7,2",9032
"23,18,28,10,24,28,11,24,10,9,22,19,5,27,9,8,13,17,28,25,29,17,23,4,24,15,11,16,20,13,2","13,20,16,11,15,24,4,23,17,29,25,28,17,13,8,9,27,5,19,22,9,10,24,11,28,24,10,28,18,23,2",9033
"11,22,8,20,18,11,28,23,26,9,25,24,20,12,6,29,2","29,6,12,20,24,25,9,26,23,28,11,18,20,8,22,11,2",9034
"4,11,5,12,9,29,7,6,12,19,26,14,8,4,29,21,8,29,19,27,12,14,26,13,29,4,14,26,9,28,9,7,18,12,20,24,14,24,12,26,21,7,13,22,20,5,2","5,20,22,13,7,21,26,12,24,14,24,20,12,18,7,9,28,9,26,14,4,29,13,26,14,12,27,19,29,8,21,29,4,8,14,26,19,12,6,7,29,9,12,5,11,4,2",9035
"21,11,18,28,5,4,8,21,4,24,6,24,19,28,6,12,19,15,13,11,29,17,7,20,8,25,2","25,8,20,7,17,29,11,13,15,19,12,6,28,19,24,6,24,4,21,8,4,5,28,18,11,21,2",9036
"10,24,22,10,12,29,6,2","6,29,12,10,22,24,10,2",9037
"21,13,25,7,27,7,8,12,19,28,14,28,9,17,11,10,11,13,26,25,10,8,4,24,8,11,25,20,11,6,10,12,4,5,14,11,24,6,5,29,27,17,28,18,13,2","13,18,28,17,27,29,5,6,24,11,14,5,4,12,10,6,11,20,25,11,8,24,4,8,10,25,26,13,11,10,11,17,9,28,14,28,19,12,8,7,27,7,25,13,21,2",9038
"14,24,17,21,22,17,16,8,24,6,11,15,17,21,6,10,9,8,15,14,22,18,24,6,22,5,21,20,23,5,28,19,10,20,25,2","25,20,10,19,28,5,23,20,21,5,22,6,24,18,22,14,15,8,9,10,6,21,17,15,11,6,24,8,16,17,22,21,17,24,14,2",9039
"4,11,26,11,9,8,20,6,27,13,27,19,20,21,8,16,18,17,28,21,23,4,23,11,27,26,4,28,21,24,11,20,9,17,5,4,11,26,14,2","14,26,11,4,5,17,9,20,11,24,21,28,4,26,27,11,23,4,23,21,28,17,18,16,8,21,20,19,27,13,27,6,20,8,9,11,26,11,4,2",9040
"27,22,24,12,23,26,19,12,25,28,22,17,25,8,7,4,17,6,17,13,29,26,7,23,17,12,7,8,4,17,18,18,24,28,22,11,8,17,18,4,13,2","13,4,18,17,8,11,22,28,24,18,18,17,4,8,7,12,17,23,7,26,29,13,17,6,17,4,7,8,25,17,22,28,25,12,19,26,23,12,24,22,27,2",9041
"14,15,9,11,21,15,4,11,6,29,18,14,18,16,23,26,17,7,19,4,10,17,6,8,12,11,22,9,17,15,19,11,18,15,2","15,18,11,19,15,17,9,22,11,12,8,6,17,10,4,19,7,17,26,23,16,18,14,18,29,6,11,4,15,21,11,9,15,14,2",9042
"24,17,28,20,24,4,9,17,21,7,23,18,18,2","18,18,23,7,21,17,9,4,24,20,28,17,24,2",9043
"8,13,11,11,22,13,5,7,23,5,23,15,9,15,27,9,15,19,5,12,15,26,17,16,24,15,2","15,24,16,17,26,15,12,5,19,15,9,27,15,9,15,23,5,23,7,5,13,22,11,11,13,8,2",9044
"27,12,29,22,26,10,27,29,27,24,10,23,12,29,9,14,19,2","19,14,9,29,12,23,10,24,27,29,27,10,26,22,29,12,27,2",9045
"7,20,25,21,4,14,15,14,29,2","29,14,15,14,4,21,25,20,7,2",9046
"14,19,6,11,9,6,19,27,22,15,7,19,22,9,7,23,19,6,21,12,29,24,17,5,26,16,27,14,21,5,7,26,24,25,15,26,21,28,22,27,29,10,23,8,11,7,15,13,22,11,2","11,22,13,15,7,11,8,23,10,29,27,22,28,21,26,15,25,24,26,7,5,21,14,27,16,26,5,17,24,29,12,21,6,19,23,7,9,22,19,7,15,22,27,19,6,9,11,6,19,14,2",9047
"12,20,19,17,21,24,28,25,21,19,18,19,4,24,14,22,17,2","17,22,14,24,4,19,18,19,21,25,28,24,21,17,19,20,12,2",9048
"7,20,15,10,24,27,20,24,8,23,21,24,28,23,22,25,11,22,28,4,5,18,22,5,8,20,23,4,27,9,8,19,6,27,21,15,25,29,10,16,7,14,22,18,27,16,17,29,10,2","10,29,17,16,27,18,22,14,7,16,10,29,25,15,21,27,6,19,8,9,27,4,23,20,8,5,22,18,5,4,28,22,11,25,22,23,28,24,21,23,8,24,20,27,24,10,15,20,7,2",9050
"10,14,19,25,26,18,5,10,22,24,25,8,27,12,21,4,16,5,12,11,22,4,17,2","17,4,22,11,12,5,16,4,21,12,27,8,25,24,22,10,5,18,26,25,19,14,10,2",9051
"29,25,10,14,10,15,2","15,10,14,10,25,29,2",9052
