source,target,uid
"7,14,12,24,13,4,27,7,7,17,14,11,16,10,18,29,22,27,20,12,2","7,14,12,24,13,4,27,7,7,17,14,11,16,10,18,29,22,27,20,12,2",8290
"10,18,26,12,18,12,14,21,25,6,10,19,5,29,17,23,5,9,4,18,18,14,8,14,14,14,12,29,25,23,9,25,15,29,24,19,9,6,7,18,12,19,8,25,26,2","10,18,26,12,18,12,14,21,25,6,10,19,5,29,17,23,5,9,4,18,18,14,8,14,14,14,12,29,25,23,9,25,15,29,24,19,9,6,7,18,12,19,8,25,26,2",8291
"11,15,22,18,23,23,15,10,13,12,13,26,14,13,10,14,12,8,15,10,6,13,7,12,8,6,13,29,25,10,2","11,15,22,18,23,23,15,10,13,12,13,26,14,13,10,14,12,8,15,10,6,13,7,12,8,6,13,29,25,10,2",8292
"11,6,22,19,23,27,16,18,29,12,6,28,7,29,4,25,9,14,22,18,10,18,25,27,11,16,22,8,25,21,9,11,28,11,20,24,19,11,13,7,6,5,18,14,9,2","11,6,22,19,23,27,16,18,29,12,6,28,7,29,4,25,9,14,22,18,10,18,25,27,11,16,22,8,25,21,9,11,28,11,20,24,19,11,13,7,6,5,18,14,9,2",8293
"24,10,13,2","24,10,13,2",8294
"22,24,22,20,9,7,12,22,11,22,8,20,10,29,16,17,7,6,6,17,6,14,11,5,17,13,23,5,13,28,4,25,23,6,15,19,16,26,22,2","22,24,22,20,9,7,12,22,11,22,8,20,10,29,16,17,7,6,6,17,6,14,11,5,17,13,23,5,13,28,4,25,23,6,15,19,16,26,22,2",8295
"5,29,22,22,26,22,10,25,27,4,17,16,9,10,6,16,4,14,19,18,21,6,8,5,24,12,15,9,15,2","5,29,22,22,26,22,10,25,27,4,17,16,9,10,6,16,4,14,19,18,21,6,8,5,24,12,15,9,15,2",8296
"14,19,14,13,23,28,8,17,22,25,11,15,16,5,24,13,15,29,22,27,27,26,19,4,4,14,6,20,4,7,27,15,28,27,26,13,6,14,14,2","14,19,14,13,23,28,8,17,22,25,11,15,16,5,24,13,15,29,22,27,27,26,19,4,4,14,6,20,4,7,27,15,28,27,26,13,6,14,14,2",8297
"21,8,27,20,18,20,10,18,27,9,15,6,17,22,26,15,27,6,29,9,17,13,27,15,4,17,19,16,10,15,4,8,9,13,15,23,29,13,4,7,23,22,5,19,8,4,8,2","21,8,27,20,18,20,10,18,27,9,15,6,17,22,26,15,27,6,29,9,17,13,27,15,4,17,19,16,10,15,4,8,9,13,15,23,29,13,4,7,23,22,5,19,8,4,8,2",8298
"26,15,23,21,11,15,28,13,5,23,25,18,15,10,25,10,14,2","26,15,23,21,11,15,28,13,5,23,25,18,15,10,25,10,14,2",8299
"8,24,5,5,22,10,23,12,24,12,21,16,29,17,18,9,21,22,22,19,27,29,15,7,24,16,26,20,26,2","8,24,5,5,22,10,23,12,24,12,21,16,29,17,18,9,21,22,22,19,27,29,15,7,24,16,26,20,26,2",8300
"21,4,8,26,7,5,2","21,4,8,26,7,5,2",8301
"20,9,8,12,15,7,18,20,27,26,29,14,5,26,16,9,21,5,28,2","20,9,8,12,15,7,18,20,27,26,29,14,5,26,16,9,21,5,28,2",8303
"15,9,15,2","15,9,15,2",8304
"26,22,19,28,21,6,22,13,29,28,26,17,21,5,29,10,10,16,6,6,16,4,19,18,7,22,15,11,22,4,7,22,13,21,25,10,2","26,22,19,28,21,6,22,13,29,28,26,17,21,5,29,10,10,16,6,6,16,4,19,18,7,22,15,11,22,4,7,22,13,21,25,10,2",8305
"22,15,24,21,5,23,22,8,22,21,8,21,26,19,26,14,26,4,24,14,22,2","22,15,24,21,5,23,22,8,22,21,8,21,26,19,26,14,26,4,24,14,22,2",8306
"5,17,18,5,13,10,4,8,24,27,13,8,8,2","5,17,18,5,13,10,4,8,24,27,13,8,8,2",8307
"19,26,24,27,19,14,18,12,18,4,23,5,29,4,16,15,18,29,28,14,8,29,10,8,2","19,26,24,27,19,14,18,12,18,4,23,5,29,4,16,15,18,29,28,14,8,29,10,8,2",8308
"17,8,18,14,6,4,20,8,22,20,15,6,21,13,13,21,15,26,16,12,17,17,6,28,10,12,28,7,18,18,9,22,28,17,21,22,10,26,4,18,16,24,22,19,5,9,9,2","17,8,18,14,6,4,20,8,22,20,15,6,21,13,13,21,15,26,16,12,17,17,6,28,10,12,28,7,18,18,9,22,28,17,21,22,10,26,4,18,16,24,22,19,5,9,9,2",8310
"23,18,16,16,22,28,6,16,21,24,5,22,22,19,11,18,23,17,27,11,17,4,26,17,15,21,20,18,21,4,17,25,4,14,27,26,21,22,22,9,21,5,22,2","23,18,16,16,22,28,6,16,21,24,5,22,22,19,11,18,23,17,27,11,17,4,26,17,15,21,20,18,21,4,17,25,4,14,27,26,21,22,22,9,21,5,22,2",8311
"7,25,25,29,8,26,16,28,13,29,23,22,11,27,20,26,18,8,17,14,8,10,11,21,26,29,19,2","7,25,25,29,8,26,16,28,13,29,23,22,11,27,20,26,18,8,17,14,8,10,11,21,26,29,19,2",8312
"9,19,13,16,27,17,7,5,6,2","9,19,13,16,27,17,7,5,6,2",8314
"10,26,7,27,6,23,4,28,16,12,19,19,25,19,13,6,14,9,13,13,18,23,16,7,14,2","10,26,7,27,6,23,4,28,16,12,19,19,25,19,13,6,14,9,13,13,18,23,16,7,14,2",8316
"18,19,12,26,4,5,25,20,13,20,11,16,23,19,13,14,11,18,29,11,10,10,23,16,2","18,19,12,26,4,5,25,20,13,20,11,16,23,19,13,14,11,18,29,11,10,10,23,16,2",8317
"23,21,7,12,15,18,10,14,17,10,8,7,20,10,11,27,26,28,28,20,5,21,17,27,17,27,9,15,11,8,11,24,24,16,11,18,26,18,2","23,21,7,12,15,18,10,14,17,10,8,7,20,10,11,27,26,28,28,20,5,21,17,27,17,27,9,15,11,8,11,24,24,16,11,18,26,18,2",8318
"9,4,28,2","9,4,28,2",8319
"16,29,28,8,18,28,8,17,16,6,16,13,13,17,26,25,8,5,28,27,14,22,18,5,23,22,26,22,9,13,29,14,12,14,20,21,5,28,23,8,29,2","16,29,28,8,18,28,8,17,16,6,16,13,13,17,26,25,8,5,28,27,14,22,18,5,23,22,26,22,9,13,29,14,12,14,20,21,5,28,23,8,29,2",8320
"8,19,28,29,16,26,26,27,11,7,13,24,19,18,7,14,6,8,6,15,5,24,11,9,17,11,20,4,10,2","8,19,28,29,16,26,26,27,11,7,13,24,19,18,7,14,6,8,6,15,5,24,11,9,17,11,20,4,10,2",8321
"27,12,7,7,18,16,8,2","27,12,7,7,18,16,8,2",8322
"14,27,10,2","14,27,10,2",8323
"7,18,24,10,9,9,17,26,7,28,27,25,23,11,25,6,28,10,8,16,15,11,20,6,19,2","7,18,24,10,9,9,17,26,7,28,27,25,23,11,25,6,28,10,8,16,15,11,20,6,19,2",8324
"19,29,22,5,29,18,12,28,21,13,2","19,29,22,5,29,18,12,28,21,13,2",8325
"16,27,20,16,19,16,7,16,12,16,14,18,12,27,24,18,9,7,14,5,8,16,26,11,16,15,9,2","16,27,20,16,19,16,7,16,12,16,14,18,12,27,24,18,9,7,14,5,8,16,26,11,16,15,9,2",8326
"17,15,21,26,14,12,4,2","17,15,21,26,14,12,4,2",8328
"26,15,26,28,16,19,20,20,11,18,25,9,17,6,23,26,4,18,25,4,23,22,7,22,6,23,5,23,26,5,4,2","26,15,26,28,16,19,20,20,11,18,25,9,17,6,23,26,4,18,25,4,23,22,7,22,6,23,5,23,26,5,4,2",8329
"16,4,14,23,13,6,4,18,8,6,2","16,4,14,23,13,6,4,18,8,6,2",8330
"21,28,11,2","21,28,11,2",8331
"6,21,19,23,29,22,27,20,4,25,16,24,26,26,28,28,21,10,6,13,28,4,27,2","6,21,19,23,29,22,27,20,4,25,16,24,26,26,28,28,21,10,6,13,28,4,27,2",8332
"13,5,5,18,23,8,7,10,4,15,17,15,5,4,19,20,26,9,11,28,21,29,24,14,21,6,6,19,22,29,6,5,6,19,27,6,11,28,15,26,13,26,19,23,27,24,2","13,5,5,18,23,8,7,10,4,15,17,15,5,4,19,20,26,9,11,28,21,29,24,14,21,6,6,19,22,29,6,5,6,19,27,6,11,28,15,26,13,26,19,23,27,24,2",8333
"22,4,12,9,26,14,17,25,22,7,4,22,5,6,4,21,22,5,6,21,19,2","22,4,12,9,26,14,17,25,22,7,4,22,5,6,4,21,22,5,6,21,19,2",8334
"21,18,28,27,29,16,15,10,14,12,27,25,25,4,11,28,24,17,15,10,27,20,21,21,10,5,15,6,15,27,29,29,24,21,11,11,2","21,18,28,27,29,16,15,10,14,12,27,25,25,4,11,28,24,17,15,10,27,20,21,21,10,5,15,6,15,27,29,29,24,21,11,11,2",8335
"5,6,16,29,28,21,11,7,22,10,8,7,23,27,14,17,10,12,7,23,7,2","5,6,16,29,28,21,11,7,22,10,8,7,23,27,14,17,10,12,7,23,7,2",8336
"4,27,8,8,5,26,7,5,19,18,28,8,17,16,21,20,25,6,17,14,20,16,9,11,17,29,16,26,15,6,22,10,24,20,6,25,27,12,27,22,24,13,29,8,6,2","4,27,8,8,5,26,7,5,19,18,28,8,17,16,21,20,25,6,17,14,20,16,9,11,17,29,16,26,15,6,22,10,24,20,6,25,27,12,27,22,24,13,29,8,6,2",8337
"8,19,12,2","8,19,12,2",8338
"23,14,23,7,5,18,15,27,20,29,12,26,7,23,14,18,21,27,27,23,17,9,15,7,13,13,18,29,13,16,9,18,13,21,23,2","23,14,23,7,5,18,15,27,20,29,12,26,7,23,14,18,21,27,27,23,17,9,15,7,13,13,18,29,13,16,9,18,13,21,23,2",8339
"4,5,18,24,28,22,10,8,10,20,21,17,4,5,11,18,5,15,4,23,4,13,8,7,21,4,14,5,15,5,14,17,25,16,26,18,25,11,7,29,10,5,27,28,6,25,7,8,2","4,5,18,24,28,22,10,8,10,20,21,17,4,5,11,18,5,15,4,23,4,13,8,7,21,4,14,5,15,5,14,17,25,16,26,18,25,11,7,29,10,5,27,28,6,25,7,8,2",8340
"7,22,24,17,7,25,11,10,21,24,8,10,13,26,25,17,20,15,7,8,26,16,18,9,2","7,22,24,17,7,25,11,10,21,24,8,10,13,26,25,17,20,15,7,8,26,16,18,9,2",8341
"27,19,7,28,6,27,27,15,6,26,13,17,16,12,6,19,29,22,10,9,28,9,5,9,20,16,27,16,9,26,25,5,16,2","27,19,7,28,6,27,27,15,6,26,13,17,16,12,6,19,29,22,10,9,28,9,5,9,20,16,27,16,9,26,25,5,16,2",8343
"13,28,26,12,20,28,11,15,21,12,17,8,13,14,28,14,6,25,15,22,29,25,20,9,6,19,16,15,8,5,12,15,14,25,24,14,29,10,2","13,28,26,12,20,28,11,15,21,12,17,8,13,14,28,14,6,25,15,22,29,25,20,9,6,19,16,15,8,5,12,15,14,25,24,14,29,10,2",8345
"21,7,5,24,12,7,23,27,27,17,19,5,19,11,9,21,9,5,23,19,25,22,26,16,6,11,8,27,19,28,27,15,26,24,8,13,10,10,22,7,22,15,20,21,28,9,22,27,2","21,7,5,24,12,7,23,27,27,17,19,5,19,11,9,21,9,5,23,19,25,22,26,16,6,11,8,27,19,28,27,15,26,24,8,13,10,10,22,7,22,15,20,21,28,9,22,27,2",8346
"14,26,17,10,15,28,16,7,20,17,21,27,18,4,23,8,17,24,4,22,27,29,17,20,28,5,6,20,24,24,8,17,18,23,25,28,7,14,2","14,26,17,10,15,28,16,7,20,17,21,27,18,4,23,8,17,24,4,22,27,29,17,20,28,5,6,20,24,24,8,17,18,23,25,28,7,14,2",8347
"25,29,18,14,11,11,6,28,4,10,13,5,27,24,8,7,26,9,18,22,28,13,19,18,19,20,28,7,15,29,28,13,2","25,29,18,14,11,11,6,28,4,10,13,5,27,24,8,7,26,9,18,22,28,13,19,18,19,20,28,7,15,29,28,13,2",8348
"16,29,26,19,4,15,7,15,23,9,25,16,18,19,29,12,27,21,28,9,6,9,9,4,27,4,21,22,15,23,29,17,12,6,9,14,11,13,25,19,2","16,29,26,19,4,15,7,15,23,9,25,16,18,19,29,12,27,21,28,9,6,9,9,4,27,4,21,22,15,23,29,17,12,6,9,14,11,13,25,19,2",8349
"12,22,6,15,25,26,29,20,15,11,11,22,18,24,16,22,5,8,9,17,9,24,27,22,14,5,28,25,5,23,27,16,17,2","12,22,6,15,25,26,29,20,15,11,11,22,18,24,16,22,5,8,9,17,9,24,27,22,14,5,28,25,5,23,27,16,17,2",8350
"11,24,4,6,9,4,26,8,15,16,5,11,12,17,19,14,6,10,18,13,20,24,29,12,7,13,2","11,24,4,6,9,4,26,8,15,16,5,11,12,17,19,14,6,10,18,13,20,24,29,12,7,13,2",8352
"10,27,8,16,22,12,14,27,12,5,18,4,4,23,9,13,26,25,16,2","10,27,8,16,22,12,14,27,12,5,18,4,4,23,9,13,26,25,16,2",8354
"18,12,21,27,20,12,24,19,10,28,22,12,25,20,6,16,20,8,10,5,11,2","18,12,21,27,20,12,24,19,10,28,22,12,25,20,6,16,20,8,10,5,11,2",8355
"16,21,10,7,14,14,20,26,14,18,15,4,20,5,10,26,14,29,8,2","16,21,10,7,14,14,20,26,14,18,15,4,20,5,10,26,14,29,8,2",8357
"5,7,18,14,25,21,23,4,12,18,20,4,7,15,8,22,2","5,7,18,14,25,21,23,4,12,18,20,4,7,15,8,22,2",8358
"14,18,18,13,6,21,17,24,29,23,11,7,15,22,17,29,5,26,23,25,11,16,2","14,18,18,13,6,21,17,24,29,23,11,7,15,22,17,29,5,26,23,25,11,16,2",8359
"7,10,12,22,11,18,27,8,9,29,29,25,9,22,11,16,15,5,13,4,12,26,10,18,16,10,13,17,28,28,24,18,18,19,19,4,15,23,27,20,9,26,25,29,2","7,10,12,22,11,18,27,8,9,29,29,25,9,22,11,16,15,5,13,4,12,26,10,18,16,10,13,17,28,28,24,18,18,19,19,4,15,23,27,20,9,26,25,29,2",8361
"26,19,16,17,18,2","26,19,16,17,18,2",8362
"6,12,8,11,29,25,22,6,9,27,26,11,6,20,22,8,15,27,21,27,8,22,7,9,7,8,21,26,18,8,22,14,14,10,15,22,5,10,23,26,6,27,19,11,18,8,18,26,16,2","6,12,8,11,29,25,22,6,9,27,26,11,6,20,22,8,15,27,21,27,8,22,7,9,7,8,21,26,18,8,22,14,14,10,15,22,5,10,23,26,6,27,19,11,18,8,18,26,16,2",8363
"16,20,25,28,7,10,8,26,14,23,5,15,2","16,20,25,28,7,10,8,26,14,23,5,15,2",8364
"12,6,28,14,21,10,14,19,2","12,6,28,14,21,10,14,19,2",8365
"28,20,19,18,4,9,6,20,23,21,19,5,16,16,6,25,13,22,8,16,5,21,9,14,21,16,11,14,2","28,20,19,18,4,9,6,20,23,21,19,5,16,16,6,25,13,22,8,16,5,21,9,14,21,16,11,14,2",8366
"5,19,26,4,20,26,18,20,28,17,7,17,14,19,8,9,27,22,25,6,20,18,20,21,23,22,20,20,2","5,19,26,4,20,26,18,20,28,17,7,17,14,19,8,9,27,22,25,6,20,18,20,21,23,22,20,20,2",8367
"29,22,18,9,6,15,14,10,26,16,13,15,6,18,14,29,21,20,11,27,21,24,14,24,2","29,22,18,9,6,15,14,10,26,16,13,15,6,18,14,29,21,20,11,27,21,24,14,24,2",8368
"6,7,12,9,20,26,9,11,7,27,18,6,17,14,28,26,7,25,2","6,7,12,9,20,26,9,11,7,27,18,6,17,14,28,26,7,25,2",8369
"9,6,18,17,7,9,9,5,26,6,15,24,25,10,14,8,13,15,11,2","9,6,18,17,7,9,9,5,26,6,15,24,25,10,14,8,13,15,11,2",8370
"13,22,20,4,22,5,8,4,2","13,22,20,4,22,5,8,4,2",8372
"8,29,17,6,13,21,28,23,11,6,28,13,19,6,14,13,7,28,8,23,23,11,25,22,10,24,12,27,6,4,24,27,20,22,25,12,21,26,16,26,20,2","8,29,17,6,13,21,28,23,11,6,28,13,19,6,14,13,7,28,8,23,23,11,25,22,10,24,12,27,6,4,24,27,20,22,25,12,21,26,16,26,20,2",8373
"17,24,25,2","17,24,25,2",8374
"13,11,12,6,6,25,7,17,19,15,17,6,25,14,11,25,10,19,6,15,5,14,9,18,6,8,4,18,5,21,11,28,15,8,23,13,13,4,14,21,27,28,22,25,10,9,19,28,24,9,2","13,11,12,6,6,25,7,17,19,15,17,6,25,14,11,25,10,19,6,15,5,14,9,18,6,8,4,18,5,21,11,28,15,8,23,13,13,4,14,21,27,28,22,25,10,9,19,28,24,9,2",8375
"4,25,23,4,20,4,22,6,9,23,13,17,17,6,4,12,19,17,16,2","4,25,23,4,20,4,22,6,9,23,13,17,17,6,4,12,19,17,16,2",8376
"4,9,11,24,25,19,24,22,10,28,28,28,23,14,22,12,25,2","4,9,11,24,25,19,24,22,10,28,28,28,23,14,22,12,25,2",8378
"13,8,22,8,11,5,27,29,21,28,15,7,22,5,24,29,4,18,15,24,4,8,12,13,24,6,9,16,13,22,8,7,15,9,26,23,18,16,4,2","13,8,22,8,11,5,27,29,21,28,15,7,22,5,24,29,4,18,15,24,4,8,12,13,24,6,9,16,13,22,8,7,15,9,26,23,18,16,4,2",8379
"25,18,19,26,19,28,5,8,8,16,7,5,27,2","25,18,19,26,19,28,5,8,8,16,7,5,27,2",8380
"27,5,21,9,25,8,5,27,19,15,19,19,15,16,17,26,18,25,9,13,22,20,26,16,22,29,23,14,26,22,24,18,28,6,11,26,25,19,15,17,14,24,12,26,20,4,2","27,5,21,9,25,8,5,27,19,15,19,19,15,16,17,26,18,25,9,13,22,20,26,16,22,29,23,14,26,22,24,18,28,6,11,26,25,19,15,17,14,24,12,26,20,4,2",8381
"10,17,19,24,29,8,14,17,27,11,29,14,26,25,12,18,7,21,8,2","10,17,19,24,29,8,14,17,27,11,29,14,26,25,12,18,7,21,8,2",8382
"28,6,22,20,29,28,17,26,28,17,29,23,8,9,17,13,24,11,26,2","28,6,22,20,29,28,17,26,28,17,29,23,8,9,17,13,24,11,26,2",8383
"6,26,24,16,27,28,10,11,27,7,23,29,11,15,24,7,24,25,28,21,28,15,13,16,4,7,28,27,2","6,26,24,16,27,28,10,11,27,7,23,29,11,15,24,7,24,25,28,21,28,15,13,16,4,7,28,27,2",8384
"4,15,12,26,4,22,9,11,22,26,8,2","4,15,12,26,4,22,9,11,22,26,8,2",8386
"29,24,9,11,25,21,26,22,9,7,28,28,16,6,10,26,19,5,29,13,11,6,2","29,24,9,11,25,21,26,22,9,7,28,28,16,6,10,26,19,5,29,13,11,6,2",8387
"24,12,18,25,13,26,17,4,2","24,12,18,25,13,26,17,4,2",8388
"23,12,17,19,29,19,24,22,16,13,29,15,19,8,27,23,5,19,10,24,19,29,18,9,16,10,19,21,25,16,27,27,18,21,11,4,19,2","23,12,17,19,29,19,24,22,16,13,29,15,19,8,27,23,5,19,10,24,19,29,18,9,16,10,19,21,25,16,27,27,18,21,11,4,19,2",8390
"19,12,23,6,16,11,9,18,17,28,27,2","19,12,23,6,16,11,9,18,17,28,27,2",8391
"23,27,15,15,13,22,13,12,6,27,15,14,29,28,19,16,27,23,6,14,17,7,14,2","23,27,15,15,13,22,13,12,6,27,15,14,29,28,19,16,27,23,6,14,17,7,14,2",8392
"19,7,10,2","19,7,10,2",8393
"17,24,20,9,21,20,25,8,21,7,4,24,6,24,25,27,12,12,17,4,13,13,13,21,16,12,9,26,20,18,26,28,2","17,24,20,9,21,20,25,8,21,7,4,24,6,24,25,27,12,12,17,4,13,13,13,21,16,12,9,26,20,18,26,28,2",8394
"6,16,13,11,13,8,17,15,9,19,17,16,11,18,17,27,22,9,9,22,29,14,6,6,4,28,2","6,16,13,11,13,8,17,15,9,19,17,16,11,18,17,27,22,9,9,22,29,14,6,6,4,28,2",8395
"22,16,8,14,8,21,18,16,19,10,10,16,29,7,18,13,14,15,8,16,29,16,10,6,5,16,10,27,15,24,21,22,26,22,4,19,28,19,14,15,28,2","22,16,8,14,8,21,18,16,19,10,10,16,29,7,18,13,14,15,8,16,29,16,10,6,5,16,10,27,15,24,21,22,26,22,4,19,28,19,14,15,28,2",8396
"28,5,23,16,25,7,21,13,26,26,24,12,7,5,7,4,15,27,22,10,28,5,29,8,16,19,4,19,8,12,9,21,20,28,27,13,8,10,15,25,2","28,5,23,16,25,7,21,13,26,26,24,12,7,5,7,4,15,27,22,10,28,5,29,8,16,19,4,19,8,12,9,21,20,28,27,13,8,10,15,25,2",8397
"5,19,20,5,29,27,8,22,14,10,8,12,25,10,11,10,9,25,22,15,21,2","5,19,20,5,29,27,8,22,14,10,8,12,25,10,11,10,9,25,22,15,21,2",8398
"12,23,22,19,8,24,15,18,19,9,14,21,27,19,19,7,6,22,16,12,10,28,11,12,19,9,23,16,8,18,28,19,11,12,17,21,11,25,2","12,23,22,19,8,24,15,18,19,9,14,21,27,19,19,7,6,22,16,12,10,28,11,12,19,9,23,16,8,18,28,19,11,12,17,21,11,25,2",8399
"20,13,21,24,18,23,14,21,23,24,19,28,13,4,17,8,17,22,10,2","20,13,21,24,18,23,14,21,23,24,19,28,13,4,17,8,17,22,10,2",8400
"25,27,13,8,7,12,11,24,21,26,18,7,15,18,27,6,22,7,4,5,2","25,27,13,8,7,12,11,24,21,26,18,7,15,18,27,6,22,7,4,5,2",8401
"4,23,11,27,26,21,14,4,29,10,14,26,5,5,10,27,13,27,24,13,19,20,8,20,6,28,8,16,15,22,6,2","4,23,11,27,26,21,14,4,29,10,14,26,5,5,10,27,13,27,24,13,19,20,8,20,6,28,8,16,15,22,6,2",8402
"5,19,19,28,15,7,14,23,13,10,29,25,7,24,22,14,20,25,24,10,15,19,14,25,29,28,12,29,12,28,19,2","5,19,19,28,15,7,14,23,13,10,29,25,7,24,22,14,20,25,24,10,15,19,14,25,29,28,12,29,12,28,19,2",8403
"8,12,23,9,17,9,6,12,23,21,10,26,2","8,12,23,9,17,9,6,12,23,21,10,26,2",8404
"24,17,25,19,26,2","24,17,25,19,26,2",8405
"9,26,25,29,4,17,14,17,4,21,24,26,17,22,11,27,8,6,9,2","9,26,25,29,4,17,14,17,4,21,24,26,17,22,11,27,8,6,9,2",8406
"28,17,10,20,5,8,15,20,20,12,13,21,24,16,18,18,12,29,23,25,25,21,29,8,6,14,10,25,7,28,17,10,21,21,4,25,24,26,21,10,20,7,12,16,4,7,27,9,18,2","28,17,10,20,5,8,15,20,20,12,13,21,24,16,18,18,12,29,23,25,25,21,29,8,6,14,10,25,7,28,17,10,21,21,4,25,24,26,21,10,20,7,12,16,4,7,27,9,18,2",8407
"15,17,25,15,22,27,21,8,15,4,8,17,24,17,24,15,29,12,13,22,21,20,2","15,17,25,15,22,27,21,8,15,4,8,17,24,17,24,15,29,12,13,22,21,20,2",8408
"22,19,5,29,24,4,18,16,10,17,13,17,18,6,7,7,10,18,28,4,6,23,27,7,5,8,16,14,7,11,9,15,25,7,2","22,19,5,29,24,4,18,16,10,17,13,17,18,6,7,7,10,18,28,4,6,23,27,7,5,8,16,14,7,11,9,15,25,7,2",8409
"25,13,19,4,5,24,16,7,17,22,10,21,15,5,24,22,4,6,22,20,21,2","25,13,19,4,5,24,16,7,17,22,10,21,15,5,24,22,4,6,22,20,21,2",8410
"27,26,6,5,6,28,29,18,7,17,24,23,26,10,9,23,16,4,13,21,28,20,13,4,22,13,14,20,6,23,25,29,2","27,26,6,5,6,28,29,18,7,17,24,23,26,10,9,23,16,4,13,21,28,20,13,4,22,13,14,20,6,23,25,29,2",8411
"16,16,29,6,21,20,20,22,19,18,7,25,26,21,25,19,16,21,16,18,11,6,13,5,17,28,27,26,13,13,18,22,23,7,15,29,16,10,17,18,17,26,15,26,7,18,17,2","16,16,29,6,21,20,20,22,19,18,7,25,26,21,25,19,16,21,16,18,11,6,13,5,17,28,27,26,13,13,18,22,23,7,15,29,16,10,17,18,17,26,15,26,7,18,17,2",8412
"17,18,12,5,15,5,4,23,21,27,27,21,13,18,21,5,9,6,10,22,23,14,21,8,29,14,7,22,28,2","17,18,12,5,15,5,4,23,21,27,27,21,13,18,21,5,9,6,10,22,23,14,21,8,29,14,7,22,28,2",8413
"23,16,27,9,6,20,11,19,16,11,27,23,8,18,12,27,4,21,20,26,18,28,2","23,16,27,9,6,20,11,19,16,11,27,23,8,18,12,27,4,21,20,26,18,28,2",8414
"17,11,22,17,20,24,8,5,15,9,11,10,26,25,19,26,24,24,29,28,16,24,25,23,21,8,22,16,21,29,11,26,12,15,23,29,29,26,9,9,12,8,12,8,7,11,10,17,14,12,2","17,11,22,17,20,24,8,5,15,9,11,10,26,25,19,26,24,24,29,28,16,24,25,23,21,8,22,16,21,29,11,26,12,15,23,29,29,26,9,9,12,8,12,8,7,11,10,17,14,12,2",8416
"17,24,10,11,4,20,23,17,5,6,22,17,4,11,23,13,18,18,5,22,17,2","17,24,10,11,4,20,23,17,5,6,22,17,4,11,23,13,18,18,5,22,17,2",8419
"20,14,27,10,17,24,6,10,12,15,25,29,6,25,15,2","20,14,27,10,17,24,6,10,12,15,25,29,6,25,15,2",8420
"17,22,16,29,21,25,29,14,27,12,13,7,4,10,17,10,12,12,29,27,24,25,16,19,24,23,18,14,29,17,27,29,24,24,11,7,25,27,15,28,11,21,4,17,11,2","17,22,16,29,21,25,29,14,27,12,13,7,4,10,17,10,12,12,29,27,24,25,16,19,24,23,18,14,29,17,27,29,24,24,11,7,25,27,15,28,11,21,4,17,11,2",8421
"24,7,15,4,17,23,19,16,23,18,21,6,11,13,11,15,10,20,25,10,21,25,18,12,13,18,20,10,11,27,29,21,26,18,19,6,14,25,5,10,20,16,25,2","24,7,15,4,17,23,19,16,23,18,21,6,11,13,11,15,10,20,25,10,21,25,18,12,13,18,20,10,11,27,29,21,26,18,19,6,14,25,5,10,20,16,25,2",8422
"11,13,11,15,10,26,5,22,12,13,27,4,7,8,12,11,15,17,2","11,13,11,15,10,26,5,22,12,13,27,4,7,8,12,11,15,17,2",8423
"5,16,22,6,12,29,24,19,9,21,28,27,12,27,21,25,17,15,27,12,23,25,14,21,17,20,18,19,13,14,29,8,26,14,7,5,13,4,29,2","5,16,22,6,12,29,24,19,9,21,28,27,12,27,21,25,17,15,27,12,23,25,14,21,17,20,18,19,13,14,29,8,26,14,7,5,13,4,29,2",8424
"17,18,15,9,17,16,8,11,15,20,21,8,22,9,22,4,2","17,18,15,9,17,16,8,11,15,20,21,8,22,9,22,4,2",8426
"11,18,20,27,29,16,17,29,23,15,8,28,2","11,18,20,27,29,16,17,29,23,15,8,28,2",8427
"19,23,28,14,18,19,21,15,15,24,13,15,15,21,9,19,5,11,24,19,12,19,14,7,8,20,27,16,7,21,2","19,23,28,14,18,19,21,15,15,24,13,15,15,21,9,19,5,11,24,19,12,19,14,7,8,20,27,16,7,21,2",8428
"16,23,4,12,6,19,8,6,12,29,26,24,20,7,17,18,13,18,14,20,21,14,7,16,10,26,16,19,16,21,27,24,18,18,18,28,16,14,20,15,15,20,6,9,16,6,2","16,23,4,12,6,19,8,6,12,29,26,24,20,7,17,18,13,18,14,20,21,14,7,16,10,26,16,19,16,21,27,24,18,18,18,28,16,14,20,15,15,20,6,9,16,6,2",8429
"29,26,10,4,8,22,10,12,14,19,8,23,8,16,7,22,22,12,10,18,21,27,28,11,7,6,16,15,13,22,25,26,14,8,15,10,9,5,19,10,19,2","29,26,10,4,8,22,10,12,14,19,8,23,8,16,7,22,22,12,10,18,21,27,28,11,7,6,16,15,13,22,25,26,14,8,15,10,9,5,19,10,19,2",8430
"25,7,7,24,2","25,7,7,24,2",8431
"22,18,26,29,18,2","22,18,26,29,18,2",8432
"5,24,11,29,29,28,29,12,9,6,16,24,28,24,11,28,9,23,15,5,5,20,17,7,22,12,20,6,6,25,10,18,17,4,27,28,14,10,18,29,12,2","5,24,11,29,29,28,29,12,9,6,16,24,28,24,11,28,9,23,15,5,5,20,17,7,22,12,20,6,6,25,10,18,17,4,27,28,14,10,18,29,12,2",8433
"23,4,18,22,6,9,7,29,12,23,20,4,6,7,26,5,2","23,4,18,22,6,9,7,29,12,23,20,4,6,7,26,5,2",8434
